"tractid","year","totalpop","households","pcthhchild","pctind_finance","pctind_professional","pctocc_profmanage","pctcollege","pctinc_0_10K","pctinc_10K_15K","pctinc_15K_20K","pctinc_20K_25K","pctinc_25K_30K","pctinc_30K_35K","pctinc_35K_40K","pctinc_40K_45K","pctinc_45K_50K","pctinc_50K_60K","pctinc_60K_75K","pctinc_75K_100K","pctinc_100K_125K","pctinc_125K_150K","pctinc_150K_more","medhhincome","pctpoverty","pctpublicassist","units","pctown","pctrent","pctvacant","medianvalue","pctrent_0_300","pctrent_300_600","medianrent","pctincomerent_30_more","medianpctincomerent","pctinc_mortgage_30_more","pctinc_nomortgage_30_more","pctsameres","pctrent_600_800","pctrent_800_1000","pctrent_1000_1250","pctrent_1250_1500","pctrent_1500_2000","pctrent_2000_more","pctind_info","pctunits_newres_2000","pctunits_newres","pctrent_600_750","pctrent_750_1000","pctrent_1000_more","pctunits_newres_2005","pctunits_newres_2010"
2.50170507005105e+20,2008,2526,892,34.44,8.78,17.47,68.32,78.75,4.37,0,0,2.35,7.29,6.5,5.38,1.79,0.67,3.48,4.04,15.36,12,11.88,24.88,97212.5,11.52922,0,898,47.76,52.24,0.67,608222,0,0,1803.86,24.299999,24.299999,11.27,9.86,82.67,0,1.1,3.95,16.45,49.78,28.73,2.26,71.46293,,,,,,7.134269
2.50170507005105e+20,2008,2989,1092,32.22,11.71,19.1,64.32,73.78,2.56,2.38,1.92,5.4,2.66,0,0,2.47,1.56,1.56,3.85,8.33,13.74,6.32,47.25,140558.67,5.419873,0,1130,77.11,22.89,3.36,724473,0,3.78,1742.25,25.700001,25.700001,9.62,14.13,91.26,0,0,0,21.43,55.04,19.75,3.42,48.77804,,,,,,11.55005
2.50170507005105e+20,2008,3101,1258,27.25,5.38,26.83,72.59,70.21,1.27,3.02,1.75,1.91,2.54,1.51,2.7,2.86,3.18,7.31,8.66,13.28,14.71,9.38,25.91,101000,3.530936,0,1338,51.11,48.89,5.98,548026,0,0,1683.67,24.4,24.4,16.17,12.91,89.29,2.8,0,7.24,21.22,56.09,12.66,4.09,65.36601,,,,,,9.255079
2.50170507005105e+20,2008,3581,1441,25.1,5.63,23.03,56.38,52.19,6.45,5.14,3.68,6.25,0.69,2.5,1.32,0,5.83,6.04,6.32,18.81,5.07,8.61,23.32,81919.08,8.027051,2.08,1627,56.84,43.16,11.43,519544,12.27,8.96,1351.38,24.299999,24.299999,40.05,12.58,89.6,6.3,1.49,9.45,32.84,24.54,4.15,0.98,68.63731,,,,,,10.78924
2.50170507005105e+20,2008,3721,1268,34.96,7.4,21.29,66.76,73.1,5.05,0.79,2.05,0.87,2.76,1.26,2.21,1.26,0.87,0.63,3.23,9.15,14.2,10.41,45.27,146524.74,5.804891,1.66,1340,78.31,21.69,5.37,836179,17.51,7.39,1037.27,21.9,21.9,25.58,7.65,80.74,6.23,17.9,8.95,6.23,28.02,7.78,0.4,49.95958,,,,,,8.38049
2.50170507005105e+20,2008,4245,1657,31.33,13.28,18.63,73.85,76.99,1.27,1.87,2.17,3.56,2.47,1.15,3.8,3.44,4.1,5.43,7.24,15.03,8.63,5.13,34.7,97170.08,1.71967,0,1697,69.52,30.48,2.36,676195,0,1.98,1695.79,29.6,29.6,17.36,9.55,89.9,3.17,0,0,23.96,58.22,12.67,3.53,55.06836,,,,,,9.877417
2.5017058055368e+20,2008,3467,1192,35.56,7.44,14.37,36.12,26.54,0,1.59,1.43,3.36,5.79,2.43,0.92,2.27,0.67,10.74,6.12,14.18,21.98,12.75,15.77,101796.89,3.56212,3.69,1203,96.56,3.44,0.91,357439,0,0,1875.57,14.2,14.2,32.93,5.3,92.22,0,0,0,0,70,30,2.19,38.27018,,,,,,1.677755
2.5017058055368e+20,2008,3866,1225,36.91,9.34,13.12,40.89,23.8,2.94,0,3.84,1.39,3.59,2.12,3.84,3.43,2.37,3.59,9.22,11.92,22.86,18.29,10.61,104717.81,4.009312,0.65,1250,96.9,3.1,2,346329,0,0,1164.53,50,50,29.82,3.45,92.71,0,0,81.58,18.42,0,0,2.43,49.4568,,,,,,0.8277289
2.50170580599999e+20,2008,504,176,26.98,9.69,22.5,42.18,32.69,0,0,0,5.68,5.68,0,0,0,0,8.52,0,23.3,17.05,22.73,17.04,121560.57,0,2.84,176,100,0,0,356429,,,,,,40.34,8.52,98.21,,,,,,,0,32.14286,,,,,,0
2.50170580599999e+20,2008,632,220,27.53,5.35,18.31,39.44,42.19,0,0,4.55,0,0,0,0,8.64,0,10,3.64,6.82,25,8.64,32.73,120919.22,3.322785,0,220,82.73,17.27,0,371478,0,0,2021.01,13.4,13.4,10.99,0,87.18,0,26.32,0,0,0,73.68,9.01,34.49367,,,,,,0
2.50170580599999e+20,2008,5129,1662,33.32,4.46,12.92,37.56,31.96,0,1.02,2.17,0,0.54,1.56,3.79,2.83,1.93,6.68,12.27,17.63,18.11,15.94,15.52,100678.82,0.1575423,0.6,1671,93.8,6.2,0.54,355015,0,0,756.49,14.9,14.9,26.11,0.96,92.89,51.06,0,22.34,15.96,10.64,0,1.86,42.19146,,,,,,3.15851
2.50170580599999e+20,2008,5957,1884,30.57,6.96,10.88,40.11,29.75,2.76,1.75,1.43,3.08,1.17,5.47,4.46,4.72,2.28,5.31,9.71,14.92,13.54,9.34,20.07,89847.58,5.399408,1.7,1960,93.68,6.32,3.88,342693,0,0,1457.43,43.900002,43.900002,31.78,2.38,91.29,0,10.09,10.09,38.53,32.11,9.17,3.6,44.69305,,,,,,1.756657
2.50170580599999e+20,2008,6538,2253,29.34,6.61,11.36,36.17,24.65,3.15,0.71,4.22,1.24,1.42,3.6,2.71,2.49,1.73,5.15,10.3,23.57,22.06,9.37,8.3,90398.03,2.810488,1.69,2347,81.05,18.95,4.01,326230,0,7,1214.02,24.4,24.4,29.52,5.09,93.95,3.62,11.11,35.02,31.4,3.14,8.7,4.21,53.05962,,,,,,3.791096
2.50170580599999e+20,2008,6769,2180,29.01,5.01,19.82,43.92,26.67,1.1,2.48,5.73,4.4,2.34,3.94,1.93,3.26,3.35,4.91,3.62,20.92,17.43,12.06,12.53,91986.76,17.52976,2.2,2222,78.26,21.74,1.89,365923,2.9,25.45,843.35,30.299999,30.299999,33.29,3.63,92.33,17.63,18.08,3.35,19.42,2.46,10.71,1.39,58.03372,,,,,,2.461584
2.50170580599999e+20,2008,7617,3141,30.08,8.71,22.74,45.87,35.04,3.82,3.09,1.91,3.18,2.55,3.82,4.52,2.39,4.2,9.61,11.33,15.66,11.88,5.67,16.37,75283.38,7.389686,1.24,3398,67.91,32.09,7.56,312696,1.61,4.42,1362.49,22.4,22.4,35.86,3.94,86.68,2.31,7.33,22.09,30.92,15.86,15.46,3.13,50.34148,,,,,,9.443131
2.50170735099999e+20,2008,5017,2028,32.45,4.82,23.02,69.7,74.65,1.82,0.74,2.76,1.78,4.34,3.55,2.76,1.33,2.86,5.92,6.85,12.77,11.44,4.88,36.2,107662.97,3.248954,1.78,2088,82.1,17.9,2.87,509848,0,0,959.5,28.4,28.4,20.06,1.92,90.02,14.57,52.86,10.29,12.29,6.29,3.71,3.14,52.30217,,,,,,8.31174
2.50170984009875e+20,2008,3475,1493,26.27,8.23,22.32,60.87,51.29,3.95,7.37,2.68,2.95,3.28,1.21,1.14,3.22,0.54,7.64,6.9,13.8,18.42,7.7,19.22,93651.24,5.841727,2.75,1493,58.87,41.13,0,431876,1.63,0,1956.37,43.099998,43.099998,27.65,4.44,78.03,0,0,1.79,4.56,48.05,43.97,1.8,59.02017,,,,,,20.60519
2.50170984009875e+20,2008,5960,1923,37.23,10.32,14.32,52.19,47.13,0,0,5.88,4.06,2.13,1.56,3.59,0,1.14,5.2,4.58,14.35,16.28,15.76,25.48,114685.5,1.560403,0.31,1984,95.89,4.11,3.07,428745,0,0,2021.01,18.6,18.6,20.82,5.59,94.83,0,0,0,4,10.67,85.33,2.76,37.97681,,,,,,3.596034
2.50170984009875e+20,2008,6799,2515,30.64,7.05,21.48,45.89,48.16,2.15,1.15,0.44,5.37,1.39,4.49,3.5,3.82,5.41,6.16,8.43,10.1,12.09,13.88,21.63,98495.2,2.235623,0.99,2532,79.76,20.24,0.67,411878,0,2.95,1407.94,26.799999,26.799999,20.44,6.18,89.15,0,1.77,13.95,54.42,15.13,11.79,2.28,49.49956,,,,,,4.827789
2.50170984009875e+20,2008,8341,3328,28.45,5.54,17.53,43.93,45.39,6.34,1.62,2.82,2.37,3.58,1.47,6.16,3.46,2.34,7.39,9.13,12.53,13.25,6.79,20.73,79377.92,6.302825,1.29,3530,56.1,43.9,5.72,406828,6.25,5.82,1519.04,28.5,28.5,30.58,7.87,83.71,1.05,3.16,21.61,11.79,36.84,13.47,2.61,53.44786,,,,,,11.43681
2.50171100011e+20,2008,1465,877,11.47,12.17,18.99,66.94,88.81,16.88,3.31,2.51,1.82,0.46,6.73,1.48,2.74,0,5.93,11.29,13.23,11.52,2.74,19.38,70984.82,21.22867,0.68,1203,36.94,63.06,27.1,478639,0,1.31,2021.01,37.200001,37.200001,43.52,1.85,67.45,6.35,1.31,8.32,1.97,10.94,69.8,0.63,90.51195,,,,,,28.87372
2.50171100011e+20,2008,1702,771,23.15,5.94,18.41,74.3,84.05,2.85,2.2,0,3.5,2.46,4.15,1.3,4.67,1.3,9.86,9.21,6.87,12.97,7.26,31.39,106248.97,5.421332,1.95,832,59.14,40.86,7.33,635290,0,1.77,1634.18,28,28,21.49,4.61,84.97,2.12,7.07,12.01,18.37,36.75,21.91,5.08,69.29876,,,,,,15.8515
2.50171100011e+20,2008,1931,753,29.73,3.62,22.81,51.81,55.61,16.47,4.52,5.84,6.91,8.37,8.5,3.45,1.73,0,4.91,9.16,9.03,2.52,10.49,8.1,35042.96,23.09684,6.37,859,15.67,84.33,12.34,452480,17.32,25.04,791.84,26.6,26.6,47.46,0,77.04,10.08,5.51,4.41,1.89,23.94,11.81,4.48,72.65665,,,,,,23.71828
2.50171100011e+20,2008,2110,1124,16.73,9.35,19.96,57.26,49.59,14.06,14.23,1.69,3.29,6.94,7.21,4.63,5.07,4.45,0.89,8.01,6.23,7.12,7.83,8.36,37093.26,17.25118,3.29,1192,25.36,74.64,5.7,365418,21.93,22.65,826.18,28,28,20,3.51,72.8,5.01,2.38,6.56,18.36,21.1,2.03,2.9,68.486,,,,,,13.19411
2.50171100011e+20,2008,2133,1260,10.22,7.04,25.44,74.72,88.34,5.08,5.16,5.79,1.75,4.92,5,2.38,0,3.89,5.48,12.7,9.29,9.92,3.65,25,73477.5,12.00187,0,1317,37.3,62.7,4.33,710131,1.7,7.73,1751.34,29,29,22.34,4.68,76.17,4.33,1.05,5.11,18.61,24.51,36.96,2.4,66.00846,,,,,,10.0141
2.50171100011e+20,2008,2151,1000,19.99,5.14,27.83,73.2,79.46,0,4.5,0,3,1.4,1,1.1,5.1,5.7,7.3,17.5,9.4,12.1,9.1,22.8,90026.35,6.403013,1.4,1000,57.9,42.1,0,527119,0,0,1477.63,26.9,26.9,20.38,0,77.41,6.73,10.1,12.74,24.04,31.49,14.9,2.47,60,,,,,,11.03774
2.50171100011e+20,2008,2343,1101,25.27,5.65,19.59,35.5,41.28,8.63,11.17,12.08,12.26,2.18,5.09,4.9,6.99,1.63,3,11.08,6.18,6.45,3.09,5.27,32126.08,18.69398,1.73,1118,22.98,77.02,1.52,517726,7.23,29.16,868.6,31.1,31.1,34.78,16.21,77.77,9.4,13.37,9.28,8.55,18.19,4.82,0,71.7094,,,,,,9.273504
2.50171100011e+20,2008,2422,918,16.56,13.35,14.84,58.71,59.98,3.49,4.47,5.01,1.85,1.74,1.63,0.87,2.51,13.83,1.42,9.91,15.9,10.35,6.54,20.48,83764.35,11.125,3.92,922,34.1,65.9,0.43,453086,1.01,6.73,1491.77,30.1,30.1,10.86,1.28,78.79,8.42,11.45,7.24,16.67,35.19,13.3,6.52,67.35537,,,,,,14.04959
2.50171100011e+20,2008,2521,1045,17.37,7.93,17.73,63.35,54.51,7.18,6.03,5.55,4.21,2.78,8.42,1.24,0,3.54,12.63,4.69,15.6,10.43,4.4,13.3,59653.63,24.95042,6.51,1074,25.74,74.26,2.7,421069,4.12,6.96,1368.55,27.799999,27.799999,17.84,12.64,70.11,0,13.02,17.78,19.33,25.77,13.02,0.42,79.80922,,,,,,15.85851
2.50171100011e+20,2008,2534,1228,16.34,7.56,21.74,82.23,82.02,2.85,5.21,1.87,1.3,0.73,0,2.93,3.58,3.26,4.23,8.71,17.1,11.73,5.86,30.62,99931.42,5.842874,0.73,1246,50,50,1.44,697607,1.63,3.91,1745.28,24.6,24.6,21.01,4.4,76.7,4.23,3.42,10.26,14.01,27.52,35.02,5.99,69.76653,,,,,,11.47606
2.50171100011e+20,2008,2540,936,11.26,2.84,20.02,64.69,69.94,13.03,1.6,1.07,3.95,1.18,4.06,7.26,1.39,5.24,9.62,11.43,11.65,8.55,6.52,13.46,62322.05,19.42941,1.07,1048,10.9,89.1,10.69,368448,7.79,4.7,1975.56,29.200001,29.200001,60.78,0,61.65,1.11,5.19,5.07,6.43,21.63,48.08,4.27,69.94339,,,,,,19.91765
2.50171100011e+20,2008,2822,1398,11.27,13.74,21.26,75.87,71.47,3.79,4.65,5.08,2.07,1.72,3.43,4.08,3.22,0,5.01,5.79,18.03,11.73,6.72,24.67,87598.31,7.923077,0.57,1527,48.86,51.14,8.45,616302,1.96,1.51,1564.49,23.5,23.5,30.6,7.47,76.29,15.38,11.92,6.49,9.65,31.83,21.27,3.76,65.18691,,,,,,11.79907
2.50171100011e+20,2008,2858,1278,21.24,4.2,10.52,58.76,62.93,2.74,8.76,3.83,3.6,1.02,3.36,4.07,5.09,6.96,7.28,10.56,18.39,7.98,3.52,12.83,63188.63,9.86704,1.88,1372,36.31,63.69,6.85,457227,10.22,8.81,1354.41,29,29,24.14,2.16,81.87,2.81,10.6,11.75,15.96,30.65,9.2,0.78,79.89492,,,,,,13.7303
2.50171100011e+20,2008,2876,1535,10.05,7.06,21.03,76.67,89.7,8.86,4.69,0.65,3.65,0.52,2.61,2.61,2.8,3.78,3.97,15.44,5.47,10.29,6.91,27.75,76613.55,14.46873,0,1783,46.06,53.94,13.91,913646,0,4.28,1753.36,28.799999,28.799999,18.53,8.2,70.26,6,0,9.42,7.59,48.1,24.6,2.78,65.46845,,,,,,13.34608
2.50171100011e+20,2008,2944,1336,20.31,9.29,37.95,62.35,75.35,6.74,5.54,7.63,1.95,5.91,1.57,3.74,1.05,0,4.64,6.89,11.9,12.72,4.42,25.3,89908.18,29.54003,1.72,1372,43.19,56.81,2.62,494092,3.82,4.87,1653.37,29.299999,29.299999,37.95,0,82.05,4.61,9.75,7.64,7.77,42.03,19.5,2.31,81.65761,,,,,,16.61005
2.50171100011e+20,2008,2985,1595,10.15,6.26,26.01,80.71,74.5,9.22,3.64,6.21,3.45,2.26,4.89,5.02,5.71,1.76,4.26,4.64,15.67,8.28,6.9,18.11,73667.38,14.97487,0,1839,18.24,81.76,13.27,412383,0,4.09,2021.01,29.1,29.1,30.58,7.22,55.59,2.6,2.2,10.08,13.86,14.41,52.76,5.91,89.59731,,,,,,33.1208
2.50171100011e+20,2008,3001,1380,19.09,9.15,22.84,72.4,67.17,4.2,11.23,3.91,0.87,2.68,4.64,1.67,2.9,1.52,4.78,6.96,10.22,12.39,5.07,26.95,90993.93,9.796735,0.72,1470,48.91,51.09,6.12,496112,26.52,8.51,1076.66,23.299999,23.299999,14.52,1.19,81.33,7.09,4.82,11.63,5.67,18.3,17.45,3.77,66.75658,,,,,,16.52057
2.50171100011e+20,2008,3002,1385,18.82,4.48,18.03,72.64,75.21,2.02,4.19,2.17,0,4.19,4.33,0,5.13,3.83,8.3,10.18,13.21,7.22,6.28,28.95,83991.6,8.227848,0,1442,50.54,49.46,3.95,701243,0,0,1726.09,33.400002,33.400002,16.57,11.71,74.84,0,2.77,17.85,15.54,33.08,30.77,3.04,63.39345,,,,,,14.52906
2.50171100011e+20,2008,3053,1305,18.74,3.8,20.49,74.61,67.7,2.61,10.19,3.37,4.06,3.07,2.22,0.61,0.84,2.99,5.82,7.13,15.4,8.74,8.12,24.83,87660.93,11.98821,2.68,1334,40.61,59.39,2.17,403394,2.71,11.35,1598.83,28.299999,28.299999,25.47,4.15,82.91,0,5.16,5.81,17.55,44.77,12.65,3.71,75.04977,,,,,,9.986729
2.50171100011e+20,2008,3304,1439,25.82,12.67,25.22,85.18,85.18,3.68,2.15,1.81,1.74,0.97,2.36,1.81,0.69,1.88,4.66,7.23,6.39,4.1,9.38,51.15,155813.71,2.221546,0,1462,74.84,25.16,1.57,1010001.01,0,6.53,1760.43,40.5,40.5,16.06,3.9,89.88,0,0,5.4,18.47,40.34,29.26,3.87,46.19632,,,,,,9.785276
2.50171100011e+20,2008,3738,1905,11.99,7.15,29.12,77.54,71.72,12.39,10.87,2.94,5.77,1.36,2.36,2.83,1.73,1.26,8.5,8.82,9.76,11.6,4.36,15.43,60473.75,20.69058,4.99,2046,24.57,75.43,6.89,440461,10.83,14.92,1602.87,28.299999,28.299999,21.79,4.7,72.35,3.22,1.83,7.61,5.34,36.14,20.12,2.66,76.12563,,,,,,19.39967
2.50171100011e+20,2008,3791,1994,6.3,9.82,27.98,79.39,92.01,12.94,1.45,3.36,2.16,2.06,4.41,5.67,5.07,1.71,6.67,9.13,11.28,7.82,3.26,23.02,66165.1,10.47002,1.4,2113,39.27,60.73,5.63,752248,1.25,0,1634.18,35.900002,35.900002,18.26,7.66,73.02,0,1.33,14.37,22.59,44.19,16.28,5.6,74.55138,,,,,,18.98858
2.50171100011e+20,2008,3836,1668,25.52,4.27,11.8,67.24,62.17,10.85,6.06,3.54,7.49,4.26,2.22,4.74,1.98,2.1,4.2,8.15,13.37,13.49,8.57,9,63125,15.37844,0.66,1725,36.87,63.13,3.3,501465,8.42,12.68,1493.79,27,27,38.21,5.53,78.38,2.03,1.72,12.68,13.59,22.92,25.96,7.69,74.80527,,,,,,13.48375
2.50171100011e+20,2008,3957,410,1.62,4.66,15.26,72.13,92.95,11.46,8.05,0,8.54,7.32,0.98,4.39,0,0,4.39,14.39,4.39,10.98,17.07,8.05,64387.5,30.61968,3.66,418,0,100,1.91,,0,0,2021.01,31.700001,31.700001,,,54.41,6.83,0.73,6.83,17.32,17.32,50.98,0,94.5322,,,,,,23.20778
2.50171100011e+20,2008,3971,1729,15.34,5.98,21.07,64.8,72.52,2.26,3.93,1.1,6.36,3.3,3.18,2.37,2.08,2.26,3.59,6.19,12.72,13.07,13.65,23.95,102000.91,7.932511,0,1838,39.79,60.21,5.93,533078,4.95,3.17,1670.54,23.799999,23.799999,16.86,2.62,77.94,8.22,4.36,7.33,12.67,30.2,29.11,2.49,67.30087,,,,,,9.030949
2.50171100011e+20,2008,4214,1669,14.78,4.47,20.19,73.35,73.31,5.03,4.07,1.74,4.73,2.94,3.83,4.61,3,7.19,4.55,11.68,12.16,10.96,4.85,18.64,67147.83,10.21239,1.38,1754,39.25,60.75,4.85,505707,6.13,11.12,1691.75,28.4,28.4,34.5,6.41,67.48,1.87,3.85,8.63,11.75,19.02,37.63,2.02,70.06579,,,,,,15.07177
2.50171100011e+20,2008,4444,1355,4.55,2.63,17.39,67.54,91.47,4.65,1.92,3.32,0.66,0.37,5.61,3.03,7.53,2.95,3.25,11.07,10.33,8.04,15.2,22.06,93335.11,10.89149,1.92,1479,35.65,64.35,8.38,951521,0,1.41,1711.95,28.4,28.4,26.29,0,61.54,7.06,2,4.35,19.53,40.12,25.53,3.44,72.58327,,,,,,23.03006
2.50171100011e+20,2008,4709,2719,7.01,3.62,25.39,79.86,86.43,4.38,4.82,4.45,4.05,2.61,6.47,0,3.05,2.13,9.49,8.68,14.01,10.48,7.06,18.31,75602.54,14.462,0.26,3015,28.17,71.83,9.82,449147,1.95,1.89,1855.37,29.6,29.6,8.09,3.92,64.12,0,3.07,3.02,11.57,42.24,36.25,3.29,83.00043,,,,,,18.12853
2.50171100011e+20,2008,5003,1426,4.96,1.68,12.48,71.73,91.05,20.62,3.72,3.86,3.93,5.05,4.49,3.23,6.94,3.3,10.17,6.66,9.26,5.4,3.09,10.3,44668.26,20.24087,0,1506,12.55,87.45,5.31,469145,2.09,4.97,1703.87,39.599998,39.599998,26.82,5.59,58.63,0,2,1.6,17.88,57.5,13.95,2.4,93.2681,,,,,,39.49119
2.50171100011e+20,2008,5128,2241,24.2,6.69,19.04,69.57,72.5,8.79,1.96,5.27,2.32,0.62,1.7,1.83,3.44,3.75,8.03,7.76,16.51,11.51,7.63,18.88,81515.08,11.36914,2.63,2291,44.22,55.78,2.18,557015,2.66,9.22,1600.85,26.5,26.5,29.26,9.59,77.05,2.33,6.73,14.87,9.63,26.83,27.74,3,60.76923,,,,,,15.46559
2.50171100011e+20,2008,5608,1732,4.64,4.98,18.35,69.75999,83.14,15.18,6.06,2.25,4.04,2.83,1.62,3.41,5.66,4.33,9.12,6.58,9.47,5.66,9.24,14.55,56009.55,23.31039,3.41,1976,26.39,73.61,12.35,596405,5.16,0.56,1585.7,37.299999,37.299999,24.51,4.16,56.9,5.08,3.33,6.11,23.97,41.27,14.52,6,80.65343,,,,,,18.44971
2.50171100011e+20,2008,5930,2575,25.33,4.73,14.89,50.56,53.54,7.69,7.88,7.03,5.75,4.47,4.39,7.73,2.64,3.69,4.89,5.98,13.44,6.72,5.36,12.35,49523.33,14.22985,2.87,2705,27.07,72.93,4.81,523281,6.28,8.63,1101.91,31.9,31.9,15.21,6.6,79.15,10.7,16.83,20.71,9.05,17.84,9.96,2.41,73.84173,,,,,,10.70342
2.50171152599999e+20,2008,4870,1796,27.82,7.89,25.12,68.56,81.67001,3.23,4.45,0.56,0.45,0.95,0.61,0.5,0.67,1.78,1.73,4.12,10.13,8.96,8.52,53.34,161600,6.016427,0.61,1858,93.04,6.96,3.34,750834,0,0,2021.01,39.799999,39.799999,19.21,4.85,94.33,0,10.62,15.04,8.85,0,65.49,3.8,38.35729,,,,,,1.765914
2.50171313599999e+20,2008,2850,1150,28.91,2.48,14.71,53.1,44.02,3.13,7.13,3.22,0.87,5.48,4.7,0.96,4.52,4.17,4.78,11.22,11.83,12.17,11.13,14.7,75328.83,1.450814,0.96,1173,67.48,32.52,1.96,326634,0,0,1393.8,42.400002,42.400002,18.94,10.95,83.75,0,18.98,17.38,26.2,27.54,9.89,3.2,63.16909,,,,,,14.85289
2.50171313599999e+20,2008,2916,996,34.09,3.39,16.21,66.14,60.22,2.31,2.11,0.5,2.41,2.11,2.91,0.7,2.91,0.8,3.31,7.43,8.53,11.95,14.96,37.05,134425.95,2.297668,2.11,1019,98.9,1.1,2.26,384810,0,0,2021.01,,,17.16,6.19,92.92,0,0,0,0,0,100,1.44,39.50617,,,,,,3.703704
2.50171313599999e+20,2008,3535,1236,30.95,7.42,18.42,58.25,60.52,0,0,4.37,3.24,0.81,2.35,4.77,2.27,2.27,4.94,4.05,11.49,14.08,11.41,33.98,117622.58,0.7072136,3.32,1251,98.06,1.94,1.2,429553,0,0,1590.75,50,50,20.54,7.92,95.21,0,0,41.18,0,58.82,0,2.57,40.65063,,,,,,0.8203678
2.50171313599999e+20,2008,4101,1569,32.02,4.9,22.69,62.65,45.91,4.4,3,3.12,3.06,4.21,4.02,4.65,2.23,2.17,5.93,5.29,14.15,13,14.09,16.69,85809.6,3.180914,1.47,1614,81.9,18.1,2.79,319160,17.33,5.78,1051.41,28.200001,28.200001,24.59,6.93,95.1,5.05,18.41,20.94,0,9.75,22.74,5.63,47.39985,,,,,,2.33889
2.50171313599999e+20,2008,4221,1620,33.36,5.74,15.94,55.36,43.36,3.27,2.53,0.68,3.46,3.21,0.68,3.09,7.65,2.53,11.11,6.98,15,14.38,7.16,18.27,85597.5,4.172662,0.56,1620,77.35,22.65,0,341077,0,8.5,1261.49,27,27,24.18,5.11,88.06,5.38,0,36.26,42.21,2.55,5.1,6.69,46.79472,,,,,,8.307323
2.50171313599999e+20,2008,4780,1725,29.46,5.64,19.08,53.15,51.53,2.43,2.26,1.22,1.86,2.49,1.16,1.51,2.26,3.07,2.78,5.74,11.77,12.46,11.3,37.68,124777.42,2.426778,1.86,1744,98.32,1.68,1.09,376831,0,0,1415.01,23,23,19.63,5.37,97.44,0,0,0,82.76,0,17.24,2.55,39.78225,,,,,,3.664154
2.50171313599999e+20,2008,5639,2650,25.45,10.73,14.82,56.96,48.08,5.58,4.08,3.02,4.11,2.57,4.79,6.08,0.64,5.02,5.09,7.36,11.25,11.51,8.15,20.76,77458.92,3.688597,1.92,2860,80.04,19.96,7.34,317039,21.6,0,1047.37,42.200001,42.200001,25.04,7.59,94.2,5.25,20.43,18.48,19.46,8.56,6.23,4.37,53.5024,,,,,,4.291541
2.50171313599999e+20,2008,5889,2537,29.5,5.28,20.41,48.79,42.87,3.82,7.77,4.22,1.46,0.99,3.43,1.38,5.24,4.65,7.41,6.42,14.7,12.69,9.11,16.71,81743.34,10.30735,1.34,2537,83.92,16.08,0,286840,16.91,33.82,601.96,29.200001,29.200001,31.05,5.82,91.27,3.43,3.92,31.37,4.17,3.43,2.94,3.68,62.29397,,,,,,2.718776
2.5017150607568e+20,2008,1095,472,28.22,12.85,27.47,79.84,81.78,2.97,6.14,2.97,2.54,0,2.75,0,0,0,3.39,2.12,18.22,8.47,10.38,40.04,146586.35,2.739726,5.72,472,91.31,8.69,0,428139,0,0,1785.68,27.299999,27.299999,14.39,12.3,76.44,0,0,0,31.71,34.15,34.15,0,59.6347,,,,,,11.3242
2.5017150607568e+20,2008,5355,1717,21.85,9.19,20.3,66.25999,51.77,1.69,3.32,2.5,1.75,5.36,1.81,0,3.55,2.74,7.69,5.88,8.44,12.06,8.15,35.06,109369.87,2.623192,1.4,1740,70.12,29.88,1.32,583881,2.26,1.85,1694.78,28,28,21.84,5.73,82.5,7.82,12.96,9.47,8.23,20.78,36.63,3.48,62.50615,,,,,,6.179222
2.50171506099999e+20,2008,732,236,38.25,15.81,52.94,93.75,92.67,3.39,0,0,4.24,0,0,0,0,0,3.81,2.54,7.63,3.39,4.24,70.76,201495,3.278688,0,236,100,0,0,978185,,,,,,13.98,8.05,96.72,,,,,,,0,18.03279,,,,,,0
2.50171506099999e+20,2008,5053,1821,32.69,17.34,16.51,68.66,64.33,4.06,2.25,1.59,1.43,2.53,0.71,1.59,0,0.6,6.7,6.59,10.54,11.31,8.9,41.18,126385.34,4.967648,0.55,1988,83.86,16.14,8.4,712959,0,7.82,1598.83,24,24,29.54,3.47,86.97,0,18.71,18.37,3.74,8.16,43.2,1.56,54.3878,,,,,,11.80527
2.50171506099999e+20,2008,5846,2209,30.38,9.48,18.21,68.93,75.14,2.08,2.49,1.27,5.52,1.45,1.36,2.04,3.26,0.41,2.81,3.94,7.51,7.79,10.28,47.81,140912.17,5.970933,0,2368,83.16,16.84,6.71,808909,4.78,6.14,1497.83,19.6,19.6,22.37,12.85,92.72,6.14,3.07,18.43,12.29,17.06,32.08,4.25,50.25434,,,,,,8.437117
2.50171747599999e+20,2008,3127,968,36.17,7.68,15.36,49.46,33.4,0,1.45,1.03,2.79,1.24,0.52,3.1,0.72,3.41,2.58,5.99,22.73,11.57,11.05,31.82,109522.38,4.32831,0.72,968,92.67,7.33,0,365923,0,0,1483.69,37.200001,37.200001,23.3,0.78,94.11,0,0,21.31,32.79,45.9,0,1.58,41.54141,,,,,,1.886792
2.50171747599999e+20,2008,5234,1946,27.78,3.12,11.63,35.99,23.45,2.06,7.66,2.93,4.62,6.01,2.88,0,6.73,3.13,8.43,13.16,18.45,9.46,5.29,9.2,68887.05,6.251214,1.44,2110,75.54,24.46,7.77,283709,0,14.85,1232.2,28.200001,28.200001,35.44,6.6,89.38,11.83,7.19,18.33,16.71,31.09,0,3.37,42.59437,,,,,,4.004599
