tractid90,totalpop,households,hhfam,hhchild,pcthhchild,popu25,popuempl,ind_finance,ind_professional,pctind_finance,pctind_professional,occ_profmanage,pctocc_profmanage,inc_0_5K,inc_5K_10K,inc_50K_55K,inc_55K_60K,inc_60K_75K,inc_75K_100K,inc_100K_125K,inc_125K_150K,inc_150K_more,pctinc_0_5K,pctinc_5K_10K,pctinc_50K_55K,pctinc_55K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_more,medhhincome,publicassist,pctpublicassist,units,unitsocc,own,rent,pctown,pctrent,vacant,pctvacant,medianvalue,unitsrent,rent_0_300,rent_300_600,rent_600_750,rent_750_1000,rent_1000_more,pctrent_0_300,pctrent_300_600,pctrent_600_750,pctrent_750_1000,pctrent_1000_more,medianrent,medianpctincomerent,unitsmortgage,inc_mortgage_30_more,inc_nomortgage_30_more,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,popupov,poverty,pctpoverty,popu5,sameres,pctsameres,units_newres,pctunits_newres,college,pctcollege,inc_10K_15K,inc_15K_20K,inc_20K_25K,inc_25K_30K,inc_30K_35K,inc_35K_40K,inc_40K_45K,inc_45K_50K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,incomerent_30_more,pctincomerent_30_more
2.502e+10,7010,3086,4697,1673,"23.87",5351,3783,516,1323,"13.64","34.97",1288,"34.05",49,62,98,147,356,497,307,190,352,"1.61","2.03","3.22","4.82","11.68","16.31","10.08","6.24","11.55",67586,206,"6.76",3297,3086,1274,1812,"41.28","58.72",211,"6.4",314412,1785,113,167,183,307,1014,"6.24","9.22","10.1","16.94","55.96",1093,26.4,525,118,86,"13.2","9.62",6707,375,"5.59",6686,3781,"56.55",1482,"19.6428.39",1329,"16.228.62",165,149,102,127,113,106,124,102,"2.762.66","2.762.13","1.481.87","2.172","1.941.77","1.711.77","1.812.26","2.031.31",680,"12.3125.22"
2.502e+10,5799,2210,5014,1912,"32.97",3965,3144,351,829,"11.16","26.37",736,"23.41",20,27,67,127,190,427,311,182,234,"0.89","1.21","3","5.68","8.5","19.11","13.91","8.14","10.47",76406,133,"5.95",2328,2210,1601,609,"72.44","27.56",118,"5.07",245790,586,8,23,39,66,450,"1.34","3.87","6.55","11.09","75.63",1306,27.4,907,275,119,"18.37","7.95",5786,160,"2.77",5422,3795,"69.99",834,"13.6724.07",657,"11.535.04",80,84,102,92,45,84,98,66,"1.831.74","1.831.92","2.152.42","2.641.48","1.030.98","0.942.82","2.771.61","1.521.43",217,"11.9324.54"
2.502e+10,3306,1290,2802,1425,"43.1",1941,1193,196,302,"16.43","25.31",255,"21.37",66,82,19,46,69,99,68,54,80,"5.25","6.52","1.51","3.66","5.48","7.87","5.41","4.29","6.36",28340,447,"35.53",1324,1290,352,938,"27.29","72.71",34,"2.57",248820,918,354,304,61,102,97,"37.74","32.41","6.5","10.87","10.34",396,25.9,215,35,0,"10.23","0",3306,960,"29.04",3007,1872,"62.25",594,"19.0726.98",167,"5.413.19",208,172,55,68,55,35,43,42,"8.438.11","8.435.25","1.912.46","2.862.54","2.461.91","1.751.03","1.112.31","2.071.27",305,"11.0921.43"
2.502e+10,5740,2852,3839,1396,"24.32",4325,2752,409,674,"14.86","24.49",897,"32.59",75,89,150,88,192,395,269,156,185,"2.64","3.13","5.28","3.1","6.76","13.91","9.47","5.49","6.51",50373,193,"6.8",3016,2852,774,2078,"27.14","72.86",164,"5.44",234739,2057,350,326,118,198,1066,"16.84","15.69","5.68","9.53","51.3",1052,27.2,173,42,50,"12.96","15.43",5740,457,"7.96",5428,2748,"50.63",1504,"19.2533.49",833,"14.44.86",195,193,166,147,155,116,106,161,"3.493.38","3.493.31","3.242.61","2.252.92","3.22.25","2.042.04","2.011.73","2.083.59",847,"9.2431.52"
2.502e+10,3618,1465,2949,1113,"30.76",2522,2067,306,407,"14.8","19.69",539,"26.08",25,32,32,42,206,258,175,77,144,"1.69","2.17","2.17","2.85","13.97","17.49","11.86","5.22","9.76",69417,129,"8.75",1538,1465,714,751,"48.74","51.26",73,"4.75",242938,738,25,40,49,82,542,"3.33","5.33","6.52","10.92","72.17",1200,25,242,71,23,"17.88","5.79",3618,312,"8.62",3376,1943,"57.55",755,"25.1926.35",455,"13.44.64",82,73,41,50,46,65,76,49,"2.852.71","2.852.1","1.291.49","1.631.76","1.761.36","1.223.19","3.191.97","1.831.49",270,"4.3931.56"
2.502e+10,5521,2311,4403,1479,"26.79",3754,3084,338,724,"10.96","23.48",575,"18.64",57,59,141,205,284,403,230,128,68,"2.45","2.53","6.06","8.81","12.2","17.31","9.88","5.5","2.92",58842,170,"7.3",2453,2311,1007,1304,"43.57","56.43",142,"5.79",269496,1287,30,74,118,198,867,"2.3","5.67","9.05","15.18","66.49",1159,27.3,317,109,69,"19.29","12.21",5477,260,"4.75",5111,2582,"50.52",1291,"22.8932.97",512,"10.872.77",77,82,83,74,103,98,119,118,"1.681.63","1.681.85","2.11.46","1.072.1","2.491.93","1.762.45","2.452.66","2.582.49",549,"9.9732.13"
2.502e+10,5307,2484,3806,1255,"23.65",4050,2903,458,714,"15.78","24.6",862,"29.69",61,73,95,154,373,331,194,159,214,"2.47","2.96","3.85","6.24","15.11","13.41","7.86","6.44","8.67",61016,86,"3.48",2701,2484,928,1556,"37.36","62.64",217,"8.03",283933,1539,119,129,82,138,1070,"7.65","8.29","5.27","8.87","68.77",1280,25.2,335,169,37,"28.03","6.14",5218,448,"8.59",5041,2594,"51.46",1377,"20.0135.43",935,"18.154.94",167,152,88,67,73,86,85,93,"3.443.32","3.442.71","2.031.54","1.221.5","1.581.38","1.32.19","2.151.3","1.52.27",537,"7.227.31"
2.502e+10,6819,3071,5061,1680,"24.64",5036,3841,544,1132,"14.16","29.47",1161,"30.23",54,66,135,98,335,505,419,264,246,"1.76","2.15","4.4","3.19","10.92","16.45","13.65","8.6","8.02",71052,147,"4.79",3243,3071,1422,1649,"46.3","53.7",172,"5.3",320650,1628,136,151,104,174,1063,"8.25","9.16","6.31","10.55","64.46",1178,28.2,680,216,81,"21.88","8.21",6771,548,"8.09",6447,3501,"54.3",1572,"18.8532.33",1351,"18.338.5",165,169,147,80,91,89,96,112,"2.742.64","2.742.77","2.91.89","1.241.37","1.41.56","1.561.34","1.371.76","1.761.89",716,"13.4629.96"
2.502e+10,5414,2262,4374,1652,"30.51",3896,3013,429,684,"14.24","22.7",852,"28.28",41,44,92,94,249,403,273,159,238,"1.83","1.97","4.11","4.2","11.14","18.02","12.21","7.11","10.64",72164,142,"6.35",2404,2262,1312,950,"58","42",142,"5.91",287676,927,34,47,47,78,721,"3.58","4.95","4.95","8.21","75.89",1214,27.3,625,135,81,"12.43","7.46",5405,227,"4.2",5062,3089,"61.02",1085,"25.222.77",775,"15.554.34",66,77,94,59,72,97,82,96,"1.521.43","1.521.92","2.461.74","1.31.34","1.391.83","1.882.46","2.371.3","1.572.73",371,"5.3733.68"
2.502e+10,5355,1946,4794,1925,"35.95",3724,2854,309,667,"10.83","23.37",1040,"36.44",5,9,48,52,190,320,216,240,480,"0.25","0.46","2.44","2.64","9.64","16.24","10.96","12.18","24.37",94148,96,"4.87",1994,1946,1593,353,"81.86","18.14",48,"2.41",305500,341,0,12,29,49,251,"0","3.52","8.5","14.37","73.61",1267,19.5,908,181,30,"12.47","2.07",5355,88,"1.64",5041,3743,"74.25",560,"12.0216.75",1105,"22.647.04",41,46,52,56,82,47,38,49,"1.071.02","1.071.27","1.571.07","0.712.13","2.741.42","1.121.27","1.220.71","0.861.62",90,"2.0524.34"
2.502e+10,5241,1835,4545,1811,"34.55",3644,2681,291,638,"10.85","23.8",800,"29.84",30,35,48,88,157,249,243,180,319,"1.64","1.91","2.62","4.8","8.57","13.58","13.26","9.82","17.4",79307,63,"3.44",1859,1835,1306,529,"71.17","28.83",24,"1.29",299440,517,41,56,54,91,275,"7.75","10.59","10.21","17.2","51.98",1050,31.5,857,160,37,"13.52","3.13",5042,261,"5.18",4923,3617,"73.47",550,"10.5219.46",884,"17.047.22",75,66,42,60,54,38,64,83,"2.072.02","2.071.53","0.981.31","1.531.75","1.81.15","0.931.15","1.22.29","2.242.29",274,"16.0735.73"
2.502e+10,3843,1495,3308,1279,"33.28",2594,1986,320,439,"16.11","22.1",483,"24.32",19,27,47,78,194,221,133,112,183,"1.26","1.79","3.11","5.17","12.86","14.65","8.81","7.42","12.13",66374,152,"10.07",1533,1495,864,631,"57.79","42.21",38,"2.48",275734,631,31,51,64,107,379,"4.91","8.08","10.14","16.96","60.06",1150,25,446,66,43,"9.28","6.05",3838,357,"9.3",3573,2404,"67.28",529,"12.8422.54",448,"11.875.4",86,76,43,57,61,66,60,46,"2.922.78","2.922.12","1.261.59","1.791.99","2.051.99","1.922.45","2.391.59","1.521.52",223,"10.7824.56"
2.502e+10,3304,1235,2771,1065,"32.23",2293,1669,192,324,"11.5","19.41",459,"27.5",47,49,29,49,85,237,127,126,143,"3.82","3.98","2.36","3.98","6.9","19.25","10.32","10.24","11.62",76451,52,"4.22",1279,1235,858,377,"69.47","30.53",44,"3.44",259336,372,54,50,18,31,218,"14.32","13.26","4.77","8.22","57.82",1167,27.8,564,153,33,"20.05","4.33",3225,171,"5.3",3073,2202,"71.66",419,"14.6619.27",427,"14.743.88",70,67,43,29,40,27,28,35,"2.922.76","2.922.52","2.111.38","0.891.46","1.621.62","1.540.65","0.731.54","1.461.38",152,"10.0830.24"
2.502e+10,3251,1081,2743,1042,"32.05",2285,1615,265,437,"16.41","27.06",617,"38.2",18,17,40,36,108,189,137,112,248,"1.65","1.56","3.67","3.3","9.91","17.34","12.57","10.28","22.75",93611,33,"3.03",1121,1081,936,145,"86.59","13.41",40,"3.57",318511,145,0,2,5,9,128,"0","1.38","3.45","6.21","88.28",1415,32.9,551,80,42,"9.74","5.12",3052,112,"3.67",3088,2275,"73.67",330,"11.9318.59",620,"20.316.83",13,22,38,12,15,13,16,54,"0.640.55","0.641.38","2.291.19","0.460.64","0.730.64","0.640.55","0.640.83","1.383.58",80,"8.9746.21"
2.502e+10,5023,1673,4586,1775,"35.34",3474,2612,279,692,"10.68","26.49",902,"34.53",8,14,37,32,164,268,244,151,401,"0.48","0.84","2.21","1.91","9.79","16","14.57","9.01","23.94",96852,88,"5.25",1693,1673,1483,190,"88.64","11.36",20,"1.18",330631,155,44,35,1,2,72,"24.04","19.13","0.55","1.09","39.34",515,24.3,1005,239,53,"16.34","3.62",4904,112,"2.28",4807,3757,"78.16",401,"6.8117.15",898,"16.559.3",63,58,39,41,45,41,41,28,"1.911.85","1.911.55","1.251.07","0.961.49","1.671.01","0.841.61","1.550.9","0.90.78",39,"12.578.74"
2.502e+10,3546,1214,3245,1189,"33.53",2420,1793,273,390,"15.23","21.75",500,"27.89",13,15,57,53,128,214,157,146,200,"1.04","1.2","4.57","4.25","10.26","17.15","12.58","11.7","16.03",84962,68,"5.45",1224,1214,1061,153,"87.4","12.6",10,"0.82",303005,145,49,43,10,17,26,"32.03","28.1","6.54","11.11","16.99",433,23.1,716,168,28,"16.41","2.73",3524,51,"1.45",3369,2680,"79.55",292,"8.7315.32",535,"15.456.65",30,30,24,25,42,30,35,50,"1.21.2","1.21.2","1.280.64","0.241.76","2.321.04","0.81.6","1.61.2","1.442.56",28,"18.30"
2.502e+10,4273,1417,3384,1200,"28.08",3142,1968,255,370,"12.96","18.8",520,"26.42",22,25,40,34,108,270,158,141,208,"1.55","1.76","2.81","2.39","7.59","18.99","11.11","9.92","14.63",81700,62,"4.36",1468,1417,1021,396,"72.05","27.95",51,"3.47",292310,396,16,29,39,65,247,"4.04","7.32","9.85","16.41","62.37",1233,25.8,546,116,36,"14.22","4.41",3869,192,"4.96",4036,2725,"67.52",459,"9.4622.94",603,"14.584.61",49,49,40,41,55,30,80,70,"1.761.69","1.761.69","1.691.13","0.772.11","2.61.27","0.981.13","1.414.22","3.591.34",138,"10.124.75"
2.502e+10,7626,2721,6726,2514,"32.97",5354,3915,372,861,"9.5","21.99",862,"22.02",31,38,107,89,349,461,311,218,382,"1.14","1.4","3.93","3.27","12.82","16.94","11.43","8.01","14.03",75655,150,"5.51",2787,2721,2018,703,"74.16","25.84",66,"2.37",265396,670,55,53,22,37,502,"7.9","7.61","3.16","5.32","72.13",1339,28,1214,362,60,"21.61","3.58",7478,335,"4.48",7076,4503,"63.64",980,"15.4420.58",873,"10.076.24",93,100,101,49,95,115,88,94,"1.731.69","1.731.95","2.311.4","0.810.99","1.072.42","2.651.58","1.581.65","1.651.8",303,"18.125.43"
2.502e+10,8351,3093,7331,2750,"32.93",5920,4555,542,1137,"11.9","24.96",1483,"32.56",33,41,96,115,339,433,456,348,500,"1.07","1.34","3.13","3.75","11.04","14.1","14.85","11.34","16.29",86622,187,"6.09",3204,3093,2201,892,"71.16","28.84",111,"3.46",277873,853,57,60,36,60,642,"6.57","6.91","4.15","6.91","73.96",1294,27.9,1474,447,27,"22.01","1.33",8312,316,"3.8",7776,5242,"67.41",1203,"11.5427.35",1585,"19.047.74",102,98,92,111,99,80,68,60,"1.691.63","1.691.5","1.341.66","1.891.73","1.661.56","1.531.07","1.071.14","1.070.88",377,"11.1832.26"
2.502e+10,6583,2396,5784,2274,"34.54",4486,3648,380,835,"10.42","22.89",831,"22.78",57,62,59,96,249,390,341,213,299,"2.35","2.55","2.43","3.95","10.25","16.05","14.03","8.77","12.3",76160,88,"3.62",2488,2396,1648,748,"68.78","31.22",92,"3.7",267179,728,86,86,43,71,443,"11.59","11.59","5.8","9.57","59.7",1175,25,1102,317,65,"21.49","4.41",6555,366,"5.58",6163,3927,"63.72",944,"15.3624.04",787,"12.974.57",108,109,95,56,53,79,78,88,"2.262.18","2.262.22","2.261.65","1.281.03","0.951.23","1.281.98","1.931.28","1.442.18",278,"4.8532.61"
2.502e+10,7533,2676,6684,2508,"33.29",5066,3818,389,1003,"10.19","26.27",1144,"29.96",37,41,90,115,153,433,396,304,356,"1.47","1.63","3.58","4.57","6.09","17.22","15.75","12.09","14.16",88482,149,"5.93",2778,2676,1850,826,"69.13","30.87",102,"3.67",298192,785,32,39,32,53,630,"3.87","4.72","3.87","6.42","76.27",1331,30.3,1185,330,78,"21.58","5.1",7362,434,"5.9",7025,4152,"59.1",1131,"13.7128.55",1298,"17.637.99",71,71,74,89,76,48,57,103,"1.431.39","1.431.39","1.351.59","1.791.75","1.711.31","1.190.72","0.761.51","1.672.43",402,"17.5531.11"
2.502e+10,5389,1983,4668,1850,"34.33",3586,2850,283,554,"9.93","19.44",610,"21.4",40,53,72,76,183,390,212,170,178,"1.98","2.63","3.57","3.76","9.06","19.32","10.5","8.42","8.82",70411,184,"9.11",2029,1983,1359,624,"68.53","31.47",46,"2.27",237591,593,88,94,57,96,257,"14.29","15.26","9.25","15.58","41.72",918,30.2,948,323,31,"26.15","2.51",5360,372,"6.94",5049,3263,"64.63",793,"13.8726.12",554,"11.773.68",149,126,49,79,88,45,46,64,"3.763.62","3.762.48","1.141.29","1.392.53","2.971.39","1.041.19","1.191.09","1.241.93",289,"17.0529.87"
2.502e+10,5652,1957,5108,2040,"36.09",3792,2898,236,770,"8.14","26.57",664,"22.91",26,31,98,77,249,387,191,136,253,"1.31","1.56","4.93","3.88","12.53","19.48","9.61","6.84","12.73",71835,122,"6.14",2011,1957,1588,369,"81.14","18.86",54,"2.69",252920,362,6,23,41,70,222,"1.66","6.35","11.33","19.34","61.33",1094,27.7,919,247,103,"18.04","7.52",5610,297,"5.29",5271,4110,"77.97",498,"7.118.34",648,"10.66.49",69,63,48,69,71,70,66,82,"1.761.71","1.761.41","1.061.36","1.561.91","2.061.51","1.312.21","2.161.16","1.462.67",167,"13.5432.6"
2.502e+10,4650,1608,4174,1648,"35.44",3168,2555,259,697,"10.14","27.28",849,"33.23",23,24,43,43,155,275,242,177,335,"1.45","1.52","2.72","2.72","9.8","17.38","15.3","11.19","21.18",96162,91,"5.75",1658,1608,1347,261,"83.77","16.23",50,"3.02",300687,241,2,10,19,31,179,"0.79","3.97","7.54","12.3","71.03",1198,26.6,861,211,25,"17.73","2.1",4576,118,"2.58",4311,2862,"66.39",556,"10.224.38",851,"17.239.63",36,36,35,29,28,36,29,33,"1.141.14","1.141.14","1.141.07","1.010.82","0.761.01","1.011.26","1.20.63","0.761.33",76,"10.7119.44"
2.502e+10,7668,2845,6196,2305,"30.06",5091,3819,427,876,"11.18","22.94",1151,"30.14",21,29,117,150,467,534,317,243,315,"0.72","1","4.03","5.17","16.1","18.41","10.93","8.38","10.86",72968,94,"3.24",2986,2845,1522,1323,"53.5","46.5",141,"4.72",288567,1213,13,40,71,119,970,"0.99","3.04","5.4","9.05","73.76",1242,26.1,977,219,36,"16.54","2.72",7406,152,"2.05",7161,4097,"57.21",1359,"20.5327.24",1054,"14.915.79",91,91,72,39,76,99,114,124,"1.591.55","1.591.55","1.520.97","0.590.76","0.831.79","1.931.48","1.552.38","2.282",528,"9.1331.03"
2.502e+10,3121,1049,2915,1240,"39.73",2073,1816,175,405,"9.64","22.3",463,"25.5",4,5,44,50,96,156,131,98,205,"0.38","0.48","4.22","4.79","9.2","14.96","12.56","9.4","19.65",82993,39,"3.74",1065,1049,943,106,"89.9","10.1",16,"1.5",300509,106,0,4,9,15,78,"0","3.77","8.49","14.15","73.58",1315,28.4,636,168,44,"18.67","4.89",3121,17,"0.54",2919,2318,"79.41",230,"5.6216.3",504,"18.046.27",18,21,26,26,39,35,43,47,"0.860.86","0.861.15","1.530.96","0.671.82","2.211.53","1.342.01","2.112.01","2.112.4",48,"15.0930.19"
2.502e+10,5900,2701,4360,1336,"22.64",4371,3787,565,973,"14.92","25.69",1407,"37.15",28,34,88,86,230,531,364,275,379,"1.03","1.25","3.25","3.17","8.49","19.59","13.43","10.15","13.99",84631,55,"2.03",2989,2701,1496,1205,"55.39","44.61",288,"9.64",278764,1200,32,43,42,70,1012,"2.66","3.57","3.49","5.81","83.98",1330,24,742,191,36,"18.45","3.48",5892,233,"3.95",5571,2797,"50.21",1686,"25.1437.28",1337,"22.997.6",83,84,80,81,93,91,91,90,"1.551.51","1.551.55","1.591.37","1.251.73","1.921.51","1.41.96","1.961.4","1.481.85",370,"9.8820.83"
2.502e+10,7349,2881,5782,2242,"30.51",5228,3619,389,873,"10.75","24.12",901,"24.9",31,49,83,101,289,473,254,215,312,"1.07","1.7","2.88","3.5","10.02","16.4","8.8","7.45","10.81",65606,190,"6.59",2978,2881,1652,1229,"57.34","42.66",97,"3.26",273239,1212,173,177,95,159,609,"14.08","14.4","7.73","12.94","49.55",1009,24.6,1008,231,90,"16.58","6.46",6995,281,"4.02",6890,4476,"64.96",1105,"14.3723.98",783,"10.584.4",190,184,149,121,98,124,124,90,"3.363.22","3.363.02","2.772.39","2.221.98","1.911.49","1.352.95","2.881.42","1.461.66",433,"7.0828.15"
2.502e+10,4696,2014,3774,1353,"28.81",3259,2629,320,607,"12.17","23.09",773,"29.4",11,22,57,74,185,450,235,163,210,"0.54","1.08","2.8","3.63","9.08","22.09","11.54","8","10.31",76579,148,"7.27",2133,2014,1023,991,"50.79","49.21",119,"5.58",256484,991,105,112,69,116,590,"10.6","11.3","6.96","11.71","59.54",1194,25.8,611,148,74,"17.9","8.95",4677,288,"6.16",4396,2517,"57.26",1088,"22.9431.08",718,"15.656.38",110,107,77,54,70,53,64,94,"2.752.65","2.752.5","2.311.47","0.931.72","2.011.42","1.281.33","1.371.77","1.912.7",404,"16.7524.02"
2.502e+10,5352,2192,4345,1650,"30.83",3664,2920,294,697,"10.07","23.87",725,"24.83",59,64,119,155,220,386,286,163,147,"2.65","2.88","5.35","6.96","9.88","17.34","12.85","7.32","6.6",65946,241,"10.83",2283,2192,1151,1041,"52.51","47.49",91,"3.99",263257,1006,90,101,71,120,623,"8.65","9.7","6.82","11.53","59.85",1171,25.5,598,228,56,"26.3","6.46",5341,552,"10.34",5027,3189,"63.44",1095,"18.8431.11",699,"13.895.19",104,96,53,61,113,69,52,80,"2.382.29","2.381.93","1.530.85","0.42.34","3.11.98","1.711.39","1.350.99","1.262.34",361,"9.824.88"
2.502e+10,6834,2340,6403,2475,"36.22",4636,3789,401,905,"10.58","23.88",1167,"30.8",21,22,44,86,304,394,399,248,381,"0.87","0.91","1.83","3.57","12.63","16.37","16.58","10.3","15.83",91428,110,"4.57",2415,2340,2098,242,"89.66","10.34",75,"3.11",283577,242,6,12,17,28,179,"2.48","4.96","7.02","11.57","73.97",1308,24,1415,401,37,"19.79","1.83",6834,163,"2.39",6357,4622,"72.71",731,"8.4222.82",1116,"18.315.76",35,40,60,75,91,87,66,55,"0.750.71","0.750.91","1.21.29","1.371.74","1.871.91","1.911.7","1.661.08","1.081.2",93,"2.8935.54"
2.502e+10,4230,1516,3822,1484,"35.08",2876,2293,270,387,"11.77","16.88",493,"21.5",20,24,66,63,172,266,199,135,162,"1.32","1.59","4.36","4.16","11.37","17.58","13.15","8.92","10.71",75756,69,"4.56",1567,1516,1209,307,"79.75","20.25",51,"3.25",260049,307,43,44,25,41,153,"14.01","14.33","8.14","13.36","49.84",991,25.2,732,153,64,"14.13","5.91",4223,204,"4.83",3980,2993,"75.2",404,"10.2216.42",442,"12.622.75",57,61,60,31,33,38,47,78,"1.921.85","1.922.12","2.451.52","0.991.06","1.121.06","0.991.52","1.521.59","1.923.24",82,"10.7515.96"
2.502e+10,4263,1683,3659,1289,"30.24",3044,2436,286,622,"11.74","25.53",653,"26.81",29,28,46,89,204,349,191,170,269,"1.72","1.66","2.73","5.28","12.09","20.69","11.32","10.08","15.95",81730,79,"4.68",1863,1683,1323,360,"78.61","21.39",180,"9.66",267357,360,5,13,21,36,285,"1.39","3.61","5.83","10","79.17",1310,26.8,658,153,32,"15.33","3.21",4253,193,"4.54",3996,2637,"65.99",594,"10.4624.84",627,"14.326.27",25,34,55,46,57,37,32,27,"0.770.71","0.771.24","1.91.36","1.011.72","1.961.42","1.30.89","0.891.01","0.890.71",156,"11.9431.39"
2.502e+10,7075,2563,6185,2387,"33.74",4918,3770,447,1129,"11.86","29.95",1863,"49.42",36,38,38,37,201,320,304,291,931,"1.39","1.47","1.47","1.43","7.76","12.36","11.74","11.24","35.95",118231,47,"1.81",2724,2563,2046,517,"79.83","20.17",161,"5.91",509048,501,55,48,11,18,368,"10.64","9.28","2.13","3.48","71.18",1383,26.9,1356,445,59,"24.74","3.28",6964,153,"2.2",6636,4382,"66.03",908,"11.4723.96",2684,"33.2921.29",55,52,43,43,36,63,65,34,"1.081.04","1.080.93","0.810.85","0.850.81","0.770.62","0.581.85","1.810.69","0.690.62",162,"1.7429.59"
2.502e+10,6871,2642,5776,2090,"30.42",4637,3775,295,843,"7.81","22.33",1191,"31.55",38,46,103,112,269,528,422,219,213,"1.45","1.76","3.93","4.27","10.26","20.14","16.1","8.36","8.13",78450,153,"5.84",2727,2642,1784,858,"67.52","32.48",85,"3.12",269496,841,34,71,104,174,457,"4.01","8.37","12.26","20.52","53.89",1066,24.2,971,309,36,"24.48","2.85",6779,338,"4.99",6355,3479,"54.74",1330,"21.6528.69",914,"15.44.31",115,105,61,59,83,103,78,70,"2.252.14","2.251.76","1.261.07","0.951.3","1.411.76","1.792.14","2.060.92","1.031.64",270,"6.3725.47"
2.502e+10,516,3,0,0,"0",497,0,0,0,"NA","NA",0,"NA",0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,"NA",0,0,0,0,"NA","NA",0,"NA",0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,"NA","NA",0,0,"NA",497,487,"97.99",0,"NANA",0,"00",0,0,0,0,0,0,0,0,"NANA","NANA","NANA","NANA","NANA","NANA","NANA","NANA",0,"NANA"
2.502e+10,8490,2804,7368,2877,"33.81",5585,4420,252,1030,"5.7","23.3",1345,"30.43",43,49,86,93,298,487,436,342,440,"1.52","1.73","3.03","3.28","10.51","17.18","15.38","12.06","15.52",87041,87,"3.07",2975,2807,2285,522,"81.4","18.6",168,"5.65",314768,481,62,65,40,67,247,"12.23","12.82","7.89","13.21","48.72",1048,23.4,1611,580,52,"29.23","2.62",8233,399,"4.85",7814,4696,"60.1",1296,"1531.17",1688,"20.849.38",94,95,82,54,43,40,69,86,"1.691.62","1.691.66","1.731.16","0.851.06","1.130.39","0.251.16","1.21.23","1.311.73",164,"10.0622.29"
2.502e+10,5058,1403,3898,1498,"29.62",2641,2499,108,683,"4.32","27.33",788,"31.53",2,3,42,56,122,335,274,176,184,"0.14","0.21","2.94","3.92","8.53","23.43","19.16","12.31","12.87",94915,58,"4.06",1447,1403,1119,284,"79.76","20.24",44,"3.04",289458,274,10,19,26,44,175,"3.52","6.69","9.15","15.49","61.62",1276,22.7,739,221,25,"23.39","2.65",4226,39,"0.92",4690,2506,"53.43",556,"16.8922.74",816,"24.386.51",16,18,23,20,26,41,42,52,"0.560.56","0.560.7","0.840.77","0.70.7","0.71.12","1.191.68","1.611.33","1.472.17",76,"7.3919.37"
2.502e+10,5741,1924,5254,1994,"34.77",3600,3330,361,822,"10.84","24.68",1240,"37.24",9,9,72,37,116,454,423,277,339,"0.46","0.46","3.72","1.91","5.99","23.45","21.85","14.31","17.51",102490,57,"2.94",2010,1922,1647,275,"85.69","14.31",88,"4.38",294449,275,0,3,8,13,251,"0","1.09","2.91","4.73","91.27",1485,26.9,1114,330,28,"26.7","2.27",5731,77,"1.34",5208,2922,"56.11",1028,"19.6733.82",1218,"25.368.47",8,10,14,9,26,29,32,72,"0.210.21","0.210.31","0.520.21","00.46","0.670.67","0.670.83","0.830.83","1.192.53",115,"8.7333.09"
2.502e+10,3535,1126,3306,1259,"35.78",2309,1980,155,455,"7.83","22.98",662,"33.43",4,5,31,29,144,133,236,174,281,"0.34","0.43","2.67","2.5","12.41","11.47","20.34","15","24.22",111074,20,"1.72",1152,1131,1050,81,"92.84","7.16",21,"1.82",299262,67,0,3,7,12,45,"0","4.05","9.46","16.22","60.81",1381,21.3,830,181,11,"19.26","1.17",3519,28,"0.8",3225,1824,"56.56",517,"11.1434.57",841,"22.7413.69",13,11,4,10,8,21,30,27,"0.60.52","0.60.34","00.34","0.520.34","0.260.43","0.431.38","1.381.21","1.121.21",22,"029.73"
2.502e+10,7767,2955,6680,2631,"33.8",5115,3911,292,969,"7.47","24.78",1297,"33.16",45,54,103,62,361,396,418,287,346,"1.56","1.87","3.56","2.14","12.48","13.69","14.45","9.92","11.96",75005,171,"5.91",3083,2950,1793,1157,"60.78","39.22",133,"4.31",316016,1116,150,184,156,262,364,"13.04","16","13.57","22.78","31.65",909,24.8,1098,392,41,"26.98","2.82",7696,365,"4.74",7073,3748,"52.99",1523,"22.2729.36",1326,"19.846.08",120,109,71,100,140,118,70,94,"2.112.04","2.111.66","1.211.24","1.282.18","2.522.32","2.211.87","1.760.66","12.25",412,"9.4826.35"
2.502e+10,7216,2369,6860,2819,"38.56",4485,3891,199,787,"5.11","20.23",990,"25.44",17,25,87,80,240,425,448,292,254,"0.73","1.07","3.72","3.42","10.27","18.19","19.17","12.49","10.87",86889,153,"6.55",2441,2407,1962,445,"81.51","18.49",34,"1.39",255059,428,46,50,31,51,250,"10.34","11.24","6.97","11.46","56.18",1187,25.4,1597,496,29,"27.18","1.59",7290,212,"2.91",6705,4499,"67.1",989,"12.1728.92",970,"15.745.89",85,76,44,41,51,54,42,75,"1.841.8","1.841.41","0.980.9","0.810.94","1.031.16","1.111.2","1.160.64","0.982.23",137,"6.0724.72"
