tractid10,totalpop,households,pcthhchild,pctind_info,pctind_finance,pctind_professional,pctocc_profmanage,pctcollege,pctinc_0_10K,pctinc_10K_15K,pctinc_15K_20K,pctinc_20K_25K,pctinc_25K_30K,pctinc_30K_35K,pctinc_35K_40K,pctinc_40K_45K,pctinc_45K_50K,pctinc_50K_60K,pctinc_60K_75K,pctinc_75K_100K,pctinc_100K_125K,pctinc_125K_150K,pctinc_150K_200K,pctinc_200K_more,pctpoverty,pctpublicassist,units,pctown,pctrent,pctvacant,pctrent_0_300,pctrent_300_600,pctrent_600_800,pctrent_800_1000,pctrent_1000_1250,pctrent_1250_1500,pctrent_1500_2000,pctrent_2000_more,pctinc_mortgage_30_more,pctinc_nomortgage_30_more,pctsameres,pctunits_newres_2010,pctincomerent_30_more,medhhincome,medianvalue,medianrent,medianpctincomerent
"25025120301",4985,1876,27.26,2.91,5.23,19.46,58.71,52.29,4,2.19,8.42,1.55,1.81,4.64,5.12,7.14,3.41,6.72,6.77,13.38,11.03,6.88,6.13,10.82,10.71207,2.03,1959,52.56,47.44,4.24,3.03,13.03,11.24,19.21,9.78,13.6,25.06,5.06,30.22,0,88.14,7.350785,41.34,67000,347300,1089,28.5
"25025120400",5980,2702,14.35,5.14,4.89,17.81,79.99,74.87,7.03,6.07,2.44,1.11,.41,1.11,3.44,2.33,2.26,4.74,11.58,13.36,14.8,5.77,14.91,8.62,17.32216,2.22,2844,49.19,50.81,4.99,6.85,1.24,6.99,8.81,9.98,10.56,38.75,16.82,21.29,3.16,78.74,22.95223,41.81,90123,395200,1572,27.4
"25025120500",2296,810,30.92,1.17,8.05,17.62,47.31,37.6,10.74,14.57,1.23,3.33,0,4.2,2.35,5.19,9.75,7.16,7.04,18.15,7.9,3.21,0,5.19,28.35366,.49,918,28.27,71.73,11.76,9.64,8.91,2,13.82,2,20.36,29.64,13.64,47.6,4.37,67.19,13.73746,44.58,48804,409200,1417,29.799999
"25025120600",2427,1095,17.31,4.84,8.65,8.76,71.79,83.27,1,1.83,3.01,2.19,.27,1.46,.91,5.3,2.65,12.6,13.97,15.71,17.9,5.11,2.83,13.24,8.776267,.73,1117,46.21,53.79,1.97,0,.18,0,1.96,19.07,10.34,44.21,24.24,44.86,8.89,75.64,17.59834,34.63,84236,422200,1709,27
"25025120700",2137,1003,11.75,6.21,5.33,14.9,72.54,78.06,2.19,2.49,.2,3.99,6.38,3.39,2.69,4.79,1.5,13.36,9.77,17.75,9.87,9.47,8.87,3.29,14.41273,0,1076,47.26,52.74,6.78,1.91,18.89,0,4.39,8.97,25.38,27.86,12.6,27.64,3.38,76.94,11.50568,31.94,73295,356000,1406,22.799999
"25025130100",5801,2508,23.88,1.59,7.26,17.16,56.61,54.74,2.91,3.03,2.59,2.71,.84,2.67,3.07,6.78,.52,6.82,11.68,15.43,14.35,7.34,14.23,5.02,2.146532,1.44,2618,70.02,29.98,4.2,6.91,0,12.37,1.46,15.43,8.24,26.33,29.26,20.27,5.69,89.81,13.64201,45.35,86923,398300,1606,27
"25025130200",4868,1831,26.66,4.01,13.26,14.47,51.21,54.6,1.64,1.97,.98,.98,2.02,3.11,1.37,4.64,4.31,5.02,7.48,16.11,12.94,9.5,12.23,15.67,2.292622,.82,1933,69.58,30.42,5.28,0,0,0,6.31,15.21,34.88,34.14,9.46,19.86,6.2,92.24,6.804425,28.72,101016,480900,1454,21.6
"25025130300",4430,1726,29.46,2.57,11.64,17.35,64.5,62.29,.7,1.39,2.32,2.49,3.19,.64,1.68,2.9,3.53,7.47,9.97,13.09,13.44,8.92,14.02,14.25,.7238181,1.33,1793,82.04,17.96,3.74,0,11.88,0,4.95,31.35,20.79,27.39,3.63,16.03,7.91,85.7,6.891861,30.32,102115,489800,1272,22.799999
"25025130402",4598,2098,24.97,1.5,4.87,17.59,51.68,42.18,7.77,4.05,3.38,1.24,2.57,6.39,1.67,3.05,3.57,5.62,5,15.68,14.92,4.81,12.15,8.1,3.971198,.52,2201,76.26,23.74,4.68,2.81,0,3.61,8.63,35.54,28.11,15.46,5.82,22.25,3.19,87.42,8.342457,51.41,78207,336300,1246,33.599998
"25025130404",2982,1141,26.29,6.27,2.38,6.14,44.95,45.2,7.19,1.31,3.51,8.41,0,0,2.37,7.27,3.07,14.02,3.86,13.06,11.31,6.13,5.35,13.15,4.52937,0,1276,67.4,32.6,10.58,0,0,11.56,0,64.52,8.6,12.1,3.23,22.37,4.16,93.8,9.294076,51.61,71250,339000,1149,31.200001
"25025130406",5087,2210,38.33,0,8.85,5.75,47.35,32.08,7.29,17.47,13.53,6.61,4.98,8.64,1.54,5.75,4.3,4.03,3.17,11.9,2.44,2.99,2.58,2.81,20.26571,4.3,2257,21.81,78.19,2.08,20.25,13.03,9.33,13.67,14.14,20.42,8.22,.94,16.6,3.73,91.77,6.431123,48.79,30147,314800,931,29.9
"25025140102",4400,1535,36.57,.82,5.31,8.3,31.97,25.9,3.32,0,5.15,7.82,6.51,5.21,0,7.04,5.93,4.04,10.03,16.74,11.53,5.73,4.23,6.71,6.194489,2.8,1692,69.19,30.81,9.28,0,0,4.09,23.28,26.51,16.81,26.08,3.23,29,2.35,91.02,1.659845,63.43,64766,324700,1213,47.5
"25025140105",3612,1254,35.33,6.96,4.09,9.49,38.36,37.68,6.06,1.59,2.47,1.04,2.79,6.86,2.23,12.36,0,6.06,8.93,22.17,10.53,4.94,4.15,7.81,4.457365,.8,1325,68.1,31.9,5.36,0,0,14.25,10,24,17.75,31.25,2.75,25.64,7.03,85.56,20.57682,33.75,74038,306300,1275,26.9
"25025140106",2021,827,41.91,0,8.91,5.85,30.41,18.67,24.91,10.4,6.89,6.05,3.87,2.54,4.11,4.96,0,12.45,6.77,7.01,5.32,2.9,.97,.85,28.40178,5.32,913,6.41,93.59,9.42,35.87,9.33,7.75,5.12,9.86,10.12,19.32,2.63,0,0,95.29,12.02375,44.19,28633,339100,693,28.700001
"25025140107",2720,1069,33.82,3.01,11.99,11.85,42.67,36.25,5.71,9.26,2.9,5.99,5.8,3.74,1.87,2.25,10.38,14.41,3.37,8.79,8.98,4.86,7.02,4.68,6.139706,4.12,1096,55.85,44.15,2.46,26.51,16.16,0,12.93,13.58,18.97,9.7,2.16,34,7.87,89.68,2.585888,51.48,52009,330600,869,30.6
"25025140201",2234,957,28.96,1.48,10.19,13.1,31.1,29.6,4.18,.73,2.72,0,0,6.17,5.43,2.72,11.29,12.64,10.14,21.21,9.61,2.4,10.03,.73,6.030603,2.09,974,44.1,55.9,1.75,0,2.51,4.05,9.46,41.7,26.83,10.62,4.83,41.23,1.66,82.8,16.71924,27.29,70446,310600,1204,23.5
"25025140202",6124,2049,34.99,1.86,7.49,8.88,34.04,27.13,6.78,4.15,1.56,2.83,3.71,1.46,3.47,3.71,6.83,5.27,12.69,16.45,8.3,8.54,8.2,6.05,9.050622,2.34,2105,78.04,21.96,2.66,12.27,3.01,22.22,10.65,28.01,7.64,16.2,0,32.02,1.81,90.54,3.232427,51.33,72390,338400,1017,32.599998
"25025140300",6177,2311,27.28,3.14,4.89,8.24,22.7,18.64,12.16,5.5,9.17,4.67,1.08,5.93,2.9,4.67,3.72,8.78,8.7,11.77,8.96,3.33,6.84,1.82,15.4425,5.28,2511,40.24,59.76,7.96,6.42,23.62,7.38,17.27,15.28,13.65,16.38,0,36.24,3.98,87.75,3.982301,55.9,50274,314000,964,33.099998
"25025140400",8287,2799,32.47,.6,6.67,12.47,33.92,20.93,5.22,7.5,6.68,4.29,5.64,6.11,3.97,6.68,3.11,6.15,8.57,13.93,11.4,4.75,4.97,1.04,14.63148,7.04,2987,56.84,43.16,6.29,6.79,13.16,6.87,10.76,21.85,9.85,24.25,6.46,33,5.47,92.19,6.643144,60.18,51148,292100,1142,32.5
"25025160101",9120,2118,37.07,.99,2.02,22.59,10.69,6.99,6.09,9.11,4.06,4.77,6.28,6.85,2.55,8.64,5,8.03,11.33,11.14,7.65,4.63,1.65,2.22,33.34452,6.09,2164,18.32,81.68,2.13,3.74,3.27,4.55,8.41,33.68,23.58,20.55,2.22,51.8,0,88.6,9.965251,53.64,46535,186900,1223,35.099998
"25025160200",3750,1095,36.61,3.03,5.83,8.8,5.65,4.62,19.63,11.51,2.37,6.58,3.65,.82,2.1,5.3,4.02,17.08,12.88,8.4,1.92,1.1,.73,1.92,33.64662,12.6,1249,11.6,88.4,12.33,18.39,7.75,2.58,8.57,21.9,22.73,17.05,1.03,31.5,14.17,80.3,22.18065,52.79,43320,277100,1145,31.5
"25025160300",2317,1295,14.72,4.5,9.44,12.89,49.78,39.14,4.71,10.19,10.58,6.02,5.56,.54,1.78,1.62,4.94,11.27,7.57,17.22,4.86,5.1,2.47,5.56,8.712614,4.71,1353,41.08,58.92,4.29,8.26,16.91,5.24,7.6,15.33,15.86,26.08,4.72,25.38,3.01,93.23,12.26701,60.55,55594,282400,1196,33.400002
"25025160400",2333,881,28.16,1.54,6.15,13.15,8.71,6.7,10.78,14.3,6.58,4.2,7.26,6.92,4.65,12.83,1.36,3.18,13.28,4.65,3.86,1.48,3.97,.68,25.11787,11.24,990,15.21,84.79,11.01,19.5,7.75,3.46,18.53,30.57,9.54,10.65,0,30.6,17.16,83.03,18.41202,44.71,34886,273100,1006,29.200001
"25025160501",5241,1752,36.02,3.69,6.2,13.89,11.55,9.62,10.1,13.98,7.48,8.16,4.11,5.37,5.88,6.91,5.14,3.54,8.56,12.73,3.42,3.25,.86,.51,22.59111,3.6,1980,28.6,71.4,11.52,16.05,16.54,13.25,10.45,13.17,11.36,19.18,0,50.3,6.39,71.7,12.89891,55.47,36207,274300,848,32.599998
"25025160502",4295,1495,33.53,1.34,2.68,9.91,23.03,19.4,11.3,6.89,2.21,2.68,5.95,13.38,1.47,3.01,1,3.48,16.99,13.24,13.04,1,2.81,1.54,15.80439,1.07,1556,39.26,60.74,3.92,6.16,12.43,11.98,15.57,27.55,11.98,11.98,2.35,39.86,14.82,80.98,13.67724,55.95,56280,243700,1035,33.700001
"25025160601",3987,1322,24.58,3.03,4.54,9.59,20.96,16.29,15.81,6.81,2.65,7.11,7.41,3.25,0,2.19,6.35,7.19,17.32,10.29,8.85,1.51,.3,2.95,22.17817,3.86,1493,29.73,70.27,11.45,12.85,6.54,1.42,4.03,18.95,26.58,25.38,4.25,42.49,0,88.52,10.52189,61.57,48125,264600,1308,37.200001
"25025160602",4484,1628,36.75,2.25,7.61,11.37,23.11,17.26,14.93,5.96,6.94,2.83,2.46,4.98,3.44,6.88,4.24,5.71,12.04,12.84,6.02,4.42,5.22,1.11,23.22984,4.91,1764,48.46,51.54,7.71,6.17,6.66,11.99,27.72,19.49,13.44,13.32,1.21,46.64,4.69,82.72,7.125307,61.98,46300,303100,986,41.299999
"25025170100",7254,2664,33.75,.74,8.98,6.96,23.64,15.24,9.8,1.76,3.27,6.19,7.13,4.62,2.33,5.74,4.73,11.52,12.99,12.99,8.07,3.04,4.28,1.54,17.43865,5.22,2777,58.11,41.89,4.07,0,4.49,8.79,12.82,22.26,19.55,23.76,8.33,49.03,6.2,86.97,6.483653,57.62,52360,336400,1271,41.099998
"25025170200",4595,1591,32.38,0,10.87,12.56,25.31,16.61,11.06,8.3,6.29,3.46,2.83,7.1,.44,3.58,1.51,7.17,14.08,10.37,5.41,6.6,10.43,1.38,14.90739,7.17,1741,58.27,41.73,8.62,14.08,32.48,11.36,16,6.08,12.8,7.2,0,38.83,6.9,93.55,4.874776,48.95,56250,338500,640,33.299999
"25025170300",8599,3349,25.65,1.73,5.75,8.9,24.11,20.35,5.43,4.9,4.72,5.37,5.29,7.41,1.67,3.73,5.67,8.24,9.88,14.51,12.78,7.14,1.22,2.03,4.563187,1.4,3510,56.85,43.15,4.59,0,3.66,7.32,2.06,14.34,31.58,25.25,15.79,45.75,11.08,91.54,7.614213,48.51,53323,340200,1429,33.5
"25025170400",5392,2136,30.69,.34,3.1,10.63,14.7,12.76,7.3,7.58,4.26,7.02,5.24,4.68,4.35,9.78,4.07,6.65,12.17,11.28,5.66,4.17,3.37,2.39,14.48442,2.43,2233,45.88,54.12,4.34,10.87,2.83,2.21,17.05,27.47,24.73,12.37,2.47,50.41,7.24,92.5,5.494709,47.32,44833,313700,1155,29.9
"25025170501",3573,1644,25.8,3.23,1.8,8.4,30.41,18.66,19.89,7.6,6.02,6.14,3.95,.91,7.54,4.99,.55,12.04,8.64,8.45,9.98,.43,.79,2.07,25.6927,5.66,1830,42.88,57.12,10.16,.98,3.25,8.13,19.72,15.93,32.29,16.58,3.14,33.9,13.19,67.27,9.991604,76.89,38509,256400,1266,50
"25025170502",3118,1388,27.71,3.91,12.45,14.74,36.25,21.34,8.93,3.46,7.35,5.33,5.26,10.52,1.08,8,1.59,7.42,5.98,8.72,9.8,5.12,8.57,2.88,7.408595,2.16,1524,58.5,41.5,8.92,2.31,22.16,8.86,15.61,9.44,15.61,21.58,4.43,35.1,16.5,79.89,5.869147,65.8,47614,292300,1028,39.799999
"25025170601",5684,1873,29.17,1.56,13.15,7.32,20.33,15.82,9.13,5.82,9.29,5.61,5.66,2.56,5.34,5.34,4.11,4.11,7.58,15.96,7.21,3.79,4.91,3.58,19.19138,5.61,1958,56.38,43.62,4.34,2.6,7.3,12.38,18.07,10.64,29.7,18.44,.87,34,9.19,78.31,12.7292,70.26,47733,302700,1227,50
"25025170701",2163,887,33.1,1.04,8.1,4.99,19.77,22.85,13.42,8.91,5.3,9.47,2.14,2.59,4.51,6.31,6.2,16.46,1.69,12.06,3.61,1.58,4.85,.9,17.10587,8.12,978,33.6,66.4,9.3,.85,11.88,17.49,14.77,17.49,31.07,6.45,0,37.92,11.07,77.54,14.11328,55.01,42321,230200,1072,36.900002
"25025170702",6318,1989,29.93,1.04,3.45,12.8,14.39,11.53,10.21,9.8,6.18,3.67,5.13,2.26,7.94,1.91,5.53,3.97,16.09,11.31,6.44,4.98,3.67,.9,25.9101,5.08,2225,32.78,67.22,10.61,2.84,10.53,14.45,12.84,22.67,11.38,23.44,1.84,47.24,5.98,80.62,9.239303,53.55,48807,272000,1103,33.799999
"25025170800",5033,2001,29.07,2.39,5.16,14.25,17.4,16.06,12.09,6.3,3.15,4.3,1.9,2.3,6.5,2.4,10.44,9.95,10.94,14.39,5.35,5.5,2.9,1.6,17.70316,5.4,2182,48.73,51.27,8.3,6.78,6.39,3.14,18.57,33.4,18.76,10.31,2.65,52.41,6.97,84.95,8.774373,50.39,51359,321000,1113,30.299999
"25025180101",4463,2207,20.23,1.34,6.41,15.37,37.53,28.79,8.02,6.89,2.72,2.85,5.8,1.4,7.57,6.12,6.52,8.97,5.94,13.32,6.39,7.11,5.17,5.21,7.171854,3.67,2505,52.97,47.03,11.9,10.69,23.22,5.11,4.34,14.55,13.39,24.76,3.95,36.53,7.01,89.68,8.412269,49.13,53996,341400,1114,30
"25025180200",4028,1646,31.33,5.29,9.78,14.11,39.71,27.8,6.32,2.61,4.8,5.16,4.01,4.43,7.96,5.22,2.79,5.71,8.02,15.55,9.78,11.79,2.79,3.04,12.26321,1.94,1750,57.23,42.77,5.94,0,5.88,6.35,13.47,38.54,18.42,17.34,0,32.59,4.99,91.21,5.642946,54.41,63214,347900,1158,33.5
"25025180301",3333,1159,30.57,1.7,11.34,15.28,41.35,41.83,3.88,3.19,.86,2.5,3.19,.78,1.9,3.71,5.61,4.92,12.08,13.89,14.15,10.35,5.61,13.37,4.041325,0,1255,66.78,33.22,7.65,0,0,13.06,4.72,4.44,22.5,36.39,18.89,26.49,5.94,90.44,12.12121,48.83,84053,418700,1573,38.599998
"25025180400",1883,723,36.59,0,6.49,7.83,36.35,33.46,2.77,4.84,4.29,2.49,1.38,2.63,4.01,4.84,7.05,18.4,5.81,13.55,7.33,8.16,9.27,3.18,4.938927,2.77,789,56.29,43.71,8.37,3.63,0,0,16.17,24.75,50.5,4.95,0,19.66,6.39,91.78,9.506107,58.54,58566,369700,1277,31.700001
"25025180500",3877,1895,19.78,1.07,9.71,20.37,44.61,39.14,7.23,3.43,6.65,1.69,.74,4.01,0,6.91,2.43,14.51,9.34,18.84,5.38,8.07,7.34,3.43,14.00567,1.06,1992,52.3,47.7,4.87,0,6.6,2.59,10.97,16.27,20.05,37.26,6.25,30.07,4.44,80.22,14.21911,51.66,62473,326300,1419,37.599998
"25025980101",353,0,0,0,0,6.52,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.95988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.91,0,0,,,,
"25025980300",436,13,0,0,0,0,0,4.26,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,86.6171,0,13,0,100,0,0,0,100,0,0,0,0,0,0,0,41.97,0,0,,,,
"25025980700",4,4,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,,1000001,,
"25025981000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"25025981100",349,51,23.21,0,15.38,0,26.92,10.39,45.1,33.33,0,0,0,7.84,0,7.84,0,0,0,5.88,0,0,0,0,82.97872,0,51,5.88,94.12,0,54.17,0,0,0,8.33,29.17,0,8.33,100,0,59.24,24.11348,54.17,10446,,275,37.5
"25025981201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"25025981202",79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.76,0,0,,,,
"25025981300",432,278,12.73,0,3,27.52,65.39,75.75,0,0,0,0,0,0,0,10.43,8.99,4.32,18.71,25.18,11.87,17.63,1.44,1.44,0,0,288,53.24,46.76,3.47,0,0,0,11.54,0,3.08,38.46,46.92,55.41,0,84.49,4.861111,40,80641,294700,1960,26.6
"25025981501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"25025981502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"25025981600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"25025981700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"25025981800",8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,,,,
"25025990101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
